,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
12299,12299,01:24:49:00,01:24:52:05,5258818087037440299.xml,1668,"I want to talk about the divorce,  like adults. There's nothing to talk about.  I need to talk to ya.  Please.",major life events,0.987316906452179
19444,19444,00:20:50:07,00:21:05:12,5271844722846213628.xml,414,"Cheers.  Right, music.  What you gonna do about Roxy?  I dunno.  I'll sort it.  And Archie? Archie, who?  Look, this is about me, my wife  and my baby",major life events,0.9870341420173645
9851,9851,01:06:29:21,01:06:31:01,5256228221757951173.xml,1140,"Bit full-on -  ""Lee, here's my sister, Jane.""",major life events,0.9869261384010315
16957,16957,01:22:51:15,01:22:53:15,5266645664934403562.xml,1526,"You can shove your charity,  all right.  We're moving out of Walford.  End of.",major life events,0.9869017601013184
6628,6628,00:01:51:08,00:01:54:06,5253646087419594905.xml,19,if I would co-ordinate celebrations  for the Harvest Festival.,major life events,0.9868942499160767
9670,9670,00:55:06:18,00:55:10:00,5256228221757951173.xml,959,"Oh, Garry,  we're going to miss the train! Look, Dawn.  I've been thinking...  you can't go back like this.",major life events,0.9867812991142273
7177,7177,00:32:40:00,00:32:42:13,5253646087419594905.xml,568,Have you heard from  the honeymooner yet?,major life events,0.9867808222770691
14631,14631,01:35:57:15,01:35:58:10,5264050645694159353.xml,1782,Second most stressful thing in life  apparently. What's the first? Divorce.,major life events,0.9866755604743958
11848,11848,01:01:17:02,01:01:31:09,5258818087037440299.xml,1217,"This is something  he should hear from me. Look, it's a big change  for your dad, Abs. Well, it's a big  change for all of us. And he's going to be upset, and I don't want him getting  the wrong idea, you know?",major life events,0.9865269660949707
15577,15577,00:06:19:17,00:06:21:21,5266645664934403562.xml,146,You saw the car that  knocked your Dad down?,major life events,0.9864921569824219
10560,10560,01:49:30:12,01:49:32:15,5256228221757951173.xml,1849,Go through with me  exactly what happened that night.,major life events,0.9864208698272705
18470,18470,00:54:25:04,00:54:27:16,5269245838135402929.xml,934,She's put the deposit down.  Got the keys yesterday.,major life events,0.9863681793212891
5628,5628,01:07:56:14,01:07:59:00,5251033029316736209.xml,1312,"Right, that's it.  She's sacked. ",major life events,0.9862930178642273
4252,4252,01:52:30:09,01:52:33:18,5248439298566680341.xml,2172,We leave London for good. ,major life events,0.9861869812011719
8770,8770,00:03:49:08,00:03:51:10,5256228221757951173.xml,59,"Thanks for covering.  I have to take  Ian to hospital. Bianca, some sort of hologram, is she?",major life events,0.9860917925834656
2860,2860,00:40:50:08,00:40:51:17,5248439298566680341.xml,780,She's changed her mind...  she's doing the play after all!,major life events,0.9860906004905701
19967,19967,00:48:52:05,00:48:53:19,5271844722846213628.xml,937,"What's the point?  The baby's  gonna die, innit? Sometimes I wonder what Roxy ever saw in you.",major life events,0.9860763549804688
16106,16106,00:33:10:19,00:33:16:14,5266645664934403562.xml,675,"Your husband, Jim Branning...  he hadn't seen a lot of his son  Max before he moved onto the square?",major life events,0.9860628247261047
7635,7635,00:57:53:13,00:57:55:17,5253646087419594905.xml,1026,All that trouble that you've had  lately didn't count against you?,major life events,0.9859964847564697
22775,22775,01:32:11:18,01:32:15:03,5274434588125702436.xml,1682,Heather tells me you're leaving. ,major life events,0.9859195351600647
2640,2640,00:29:15:01,00:29:24:21,5248439298566680341.xml,560,"Oh.  That's great, thanks.  There's you worrying about  not getting pregnant, and then there's Bradley booking me  in next Thursday like I'm some car going in for a service. Sorry?",major life events,0.9857634902000427
7221,7221,00:34:45:16,00:34:48:09,5253646087419594905.xml,612,and I want all four of my kids  in the wedding party.,major life events,0.985605001449585
10507,10507,01:45:49:13,01:45:50:23,5256228221757951173.xml,1796,"He, um...he had to go. ",major life events,0.9854368567466736
20733,20733,01:31:26:17,01:31:39:01,5271844722846213628.xml,1703,And didn't I know about it.  You try having your 40th birthday with all your friends and family... then turning round to see  you walk in the door wearing one of my dresses. There are better ways of telling  people you're a transvestite.,major life events,0.985418438911438
7414,7414,00:44:47:08,00:44:49:17,5253646087419594905.xml,805,Shotguns.  Bradley and Stacey are for real.,major life events,0.9853753447532654
10293,10293,01:32:35:14,01:32:40:02,5256228221757951173.xml,1582,Hang on.  Jane is getting  to meet Lee? She asked.,major life events,0.985234797000885
21423,21423,00:19:12:22,00:19:16:09,5274434588125702436.xml,330,"I promised Tanya I'd take care of  them. Well, here's the news.  They got a father as well as a mother.",major life events,0.9851990342140198
20233,20233,01:02:29:14,01:02:32:03,5271844722846213628.xml,1203,Think about it.  Would I really  miss my daughter's birth?,major life events,0.9851425886154175
15717,15717,00:14:25:11,00:14:28:13,5266645664934403562.xml,286,"Yeah, well, there's been  a lot of faces. I was a DC, worked on a couple  of jobs you were running.",major life events,0.9851359724998474
22366,22366,01:09:17:19,01:09:22:17,5274434588125702436.xml,1273,"She didn't tell you about the gig?  No, she didn't. All the kids were supposed  to get parental consent.",major life events,0.9850848317146301
1207,1207,01:06:23:09,01:06:27:11,5245830105934359183.xml,1208,"Moving out?  Bianca thinks it's gonna be a bit  weird, you know, when Tony's around.",major life events,0.9850382804870605
14806,14806,01:45:39:16,01:45:42:23,5264050645694159353.xml,1957,"Just leave Penny out of this!  No, she was a casualty in all this. Who's next?  Oscar?  The girls? No.",major life events,0.9849833846092224
50,50,00:02:38:00,00:02:55:21,5245830105934359183.xml,51,"It's in there.  Mind the door.  Mind the screen.  What are we doing, opening a cinema? We needed a TV, so I bought one.  Suze, where's all this gear from?  It's been in storage. Maybe you should have left some of it there. You think I'm gonna move in  with a couple of black bin liners?",major life events,0.9849801659584045
2841,2841,00:39:41:12,00:39:44:05,5248439298566680341.xml,761,This is a big chance for you.  You'd be mad to say no.,major life events,0.9848447442054749
19625,19625,00:31:25:05,00:31:27:12,5271844722846213628.xml,595,My brother's in pieces all because  nobody could be bothered to call him and tell him his wife was in labour.,major life events,0.98476243019104
22854,22854,01:35:43:01,01:35:57:22,5274434588125702436.xml,1761,"Cool.  You said you wanted to  talk to me about Lauren Branning? Yeah.  She's dropped out of  the youth club altogether now. Right.  Why's that?  I don't know.  But I guess it's got  something with what's going on at home, and I was hoping  you could talk to her.",major life events,0.9847509264945984
22007,22007,00:51:00:10,00:51:05:09,5274434588125702436.xml,914,"I hate that we met.  That you put the world at my feet. And I hate that of everyone  that could have been the father of my kids, I chose you.",major life events,0.9846827983856201
9385,9385,00:39:18:23,00:39:22:22,5256228221757951173.xml,674,"Oh, I can't take this Bradley,  not after the car and the cooker.",major life events,0.9846768379211426
16242,16242,00:39:36:09,00:39:38:13,5266645664934403562.xml,811,Where were you when you saw your dad? ,major life events,0.9846741557121277
4559,4559,00:12:04:14,00:12:06:04,5251033029316736209.xml,243,First time we'd have had a week  away from the kids in two years. But the little one's ill.,major life events,0.9846365451812744
20351,20351,01:09:02:20,01:09:05:05,5271844722846213628.xml,1321,"I can't keep taking time off work!  Look, I've got a stag do tonight!",major life events,0.9845892190933228
14050,14050,01:02:28:12,01:02:31:07,5264050645694159353.xml,1201,"He told you what you wanted  to hear and you believed him. Now you're about to leave the  country, take my kids. It's best. Best for who?  Abi and Lauren?",major life events,0.9845415949821472
4148,4148,01:45:37:06,01:45:45:14,5248439298566680341.xml,2068,"Look after my dad and Gareth.  But...  My heart told me to take a gamble,  move to London,  find what you're looking for.",major life events,0.9845408201217651
10405,10405,01:40:03:00,01:40:06:10,5256228221757951173.xml,1694,Someone's got to pick  the kids up from school.,major life events,0.9845196604728699
6074,6074,01:30:08:04,01:30:10:16,5251033029316736209.xml,1758,It was the night from hell.  Me and Max?!,major life events,0.9843260049819946
15797,15797,00:18:59:09,00:19:05:09,5266645664934403562.xml,366,Not one person has  how that family are. Just remember Max has got three  little kids who don't know whether their dad's gonna live or die.,major life events,0.9843011498451233
15993,15993,00:28:29:03,00:28:32:06,5266645664934403562.xml,562,I still don't know if I should do it  with everything going on.,major life events,0.984276533126831
17806,17806,00:12:50:05,00:12:55:17,5269245838135402929.xml,270,It'll change everything.  Forever. ,major life events,0.9842214584350586
9991,9991,01:14:35:19,01:14:45:04,5256228221757951173.xml,1280,that you're going to keep  your mouth shut. I want to. But stuck in this house with her  talking about your wedding...,major life events,0.9840776324272156
18014,18014,00:25:02:09,00:25:06:23,5269245838135402929.xml,478,"No problem.  How was your holiday?  It was good, thanks.  And the move? You've done it, then.",major life events,0.9840401411056519
5394,5394,00:55:42:21,00:55:44:02,5251033029316736209.xml,1078,I got a job at Hungry Hanks! ,major life events,0.9840226769447327
7767,7767,01:05:18:14,01:05:45:01,5253646087419594905.xml,1158,"Yeah, well, you're not going  to see them, are ya? You're going to see this...  Joel. So you've not kept in touch?  No.  But all of a sudden, you've decided you want to? What's with all the questions?  If Roxy were here, you'd be talking  to her about all this. But she's not,  so you'll have to make do with me.",major life events,0.9840090274810791
18580,18580,01:00:39:20,01:00:42:03,5269245838135402929.xml,1044,Max is dead. ,major life events,0.9839240908622742
4697,4697,00:19:37:04,00:19:44:17,5251033029316736209.xml,381,"Look, Stace, I know we're only  young, but we've been through  more than most people",major life events,0.9839076399803162
18489,18489,00:55:14:14,00:55:18:12,5269245838135402929.xml,953,And if Max dies...  her kids'll be adults by  the time she's let out.,major life events,0.983902096748352
8186,8186,01:28:51:06,01:29:05:20,5253646087419594905.xml,1577,"I don't understand this.  It's OK, Grandma.  OK?  This time yesterday  you was talking to the vicar about renewing your vows, and Jean and Charlie and me  was planning a party to celebrate. Now look at you.",major life events,0.9838269352912903
15704,15704,00:13:44:19,00:13:48:13,5266645664934403562.xml,273,Quite a night for him. ,major life events,0.9838135242462158
7367,7367,00:43:13:15,00:43:15:03,5253646087419594905.xml,758,Football trials.  I've got to practise.,major life events,0.9838058352470398
22267,22267,01:05:38:23,01:05:42:19,5274434588125702436.xml,1174,I've just had my tenants  from Victoria Road on the phone. They've moving out.,major life events,0.9838001132011414
21909,21909,00:45:52:09,00:45:54:07,5274434588125702436.xml,816,I've gotta pack up. ,major life events,0.9837607145309448
21315,21315,00:12:03:14,00:12:06:14,5274434588125702436.xml,222,"Bianca's gone off sick,  didn't she tell you?",major life events,0.9837141633033752
11039,11039,00:19:11:15,00:19:24:05,5258818087037440299.xml,408,"And you're married.  With, um...  two children? Yeah.  William's nearly one.  And Janet's two.  She has Down's syndrome. ",major life events,0.9837119579315186
13129,13129,00:13:02:21,00:13:05:13,5264050645694159353.xml,280,Well...  Because I walked out!,major life events,0.9836532473564148
5328,5328,00:51:59:06,00:52:02:06,5251033029316736209.xml,1012,"Chuck his stuff in the bag,  will you? You know what you need to help  you get through all this, don't ya?",major life events,0.9836356043815613
8220,8220,01:30:55:21,01:31:09:14,5253646087419594905.xml,1611,"You'll be moving too.  I know. And you don't want to, do you?  Every time I think about it  I get this, this heavy feeling.",major life events,0.983609676361084
14596,14596,01:34:08:06,01:34:12:09,5264050645694159353.xml,1747,"Now, we're gonna pack  and we're gonna leave.  That's it?",major life events,0.9835731387138367
9472,9472,00:44:21:00,00:44:24:04,5256228221757951173.xml,761,Do you mind?!  # At long last love has arrived...  # ,major life events,0.9835637807846069
15719,15719,00:14:30:22,00:14:33:08,5266645664934403562.xml,288,"Like I said, there's been  a lot of faces.",major life events,0.9835007786750793
18649,18649,01:05:35:03,01:05:43:08,5269245838135402929.xml,1113,"You're the reason this  happened just as much as me. You think she'd have done this if  she hadn't slept with you? I helped Tanya,  I always have and I still am. Yeah, by giving her all the  incentive she needs.  You're the one who pushed her, Jack.",major life events,0.983359694480896
