,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
1400,1400,01:14:43:10,01:14:53:24,5245830105934359183.xml,1401,"But you apologised, right?  What's this?  Tornado season?  Sorry, Pat.  It's the kids.",drama,0.9774581789970398
1730,1730,01:34:27:05,01:34:29:17,5245830105934359183.xml,1731,Poor bloke don't know what  he's letting himself in for! Better than prison.,drama,0.9774143695831299
7373,7373,00:43:23:14,00:43:25:01,5253646087419594905.xml,764,"So, big news about  your mum, eh? Yeah.",drama,0.9771726727485657
16177,16177,00:36:56:06,00:36:59:17,5266645664934403562.xml,746,Watching your mother-in-law  drive off a cliff in your brand new Merc.,drama,0.9771134257316589
18587,18587,01:01:08:12,01:01:12:04,5269245838135402929.xml,1051,"Look, why don't I have a word  with Shirley, see if she'll drop the whole thing, eh?",drama,0.9767647981643677
7009,7009,00:23:52:24,00:23:56:07,5253646087419594905.xml,400,"Oh, what a surprise(!)  On the phone again!",drama,0.9767587184906006
9928,9928,01:10:30:18,01:10:41:24,5256228221757951173.xml,1217,Everyone's really upset.  Mum and Tone are fighting about it.  They had a big row. They could break up because of you! ,drama,0.9767379760742188
19844,19844,00:42:13:24,00:42:17:21,5271844722846213628.xml,814,Let's see what the old  geezer's really been up to...,drama,0.9766380786895752
12567,12567,01:42:44:06,01:42:45:15,5258818087037440299.xml,1936,It was just Auntie Peggy over-  reacting!  Nothing to do with me.,drama,0.9765409231185913
20512,20512,01:17:49:05,01:17:52:22,5271844722846213628.xml,1482,"# Whoa, whoa, whoa  She's a lady",drama,0.97652667760849
10823,10823,00:07:29:18,00:07:37:12,5258818087037440299.xml,192,What's the panic?  Are those Phil's pyjamas?  What's wrong? ,drama,0.9763504266738892
7179,7179,00:32:51:04,00:32:54:04,5253646087419594905.xml,570,As if your malingering husband  hasn't got me doing enough!,drama,0.9761955738067627
3876,3876,01:29:15:00,01:29:31:14,5248439298566680341.xml,1796,"I'm coming with ya.  Come on, Lauren.  I haven't got time  for this.  Please, get out. Can't go making a fool of yourself  with me in the car, can ya? Lauren, please will you get out? If you ain't got trust,  what have you got? I've got three kids who've  been through enough already.",drama,0.97615647315979
2155,2155,00:04:09:18,00:04:12:24,5248439298566680341.xml,75,"So?  When I come down here first thing this morning, there's a flamin' cat sitting on the kitchen table.",drama,0.9761455655097961
13597,13597,00:37:53:15,00:37:56:16,5264050645694159353.xml,748,"Hold up.  Just rewind, will ya? ",drama,0.9761072993278503
12643,12643,01:46:20:06,01:46:35:00,5258818087037440299.xml,2012,SHE GASPS  You frightened the life out of me! What are you doing  sitting there in the dark? Ian? ,drama,0.9760213494300842
9137,9137,00:24:30:07,00:24:40:11,5256228221757951173.xml,426,"Whitney!  DOOR SLAMS Oh, come here.  It's all right.  It's OK.  SHE SOBS",drama,0.9760108590126038
11918,11918,01:04:42:11,01:04:48:09,5258818087037440299.xml,1287,"I mean, dropping a kid in it  to a market inspector,",drama,0.9759949445724487
18283,18283,00:43:01:16,00:43:04:02,5269245838135402929.xml,747,I'm still copping flak for  that missing gun of yours.,drama,0.9759101867675781
14580,14580,01:33:26:08,01:33:27:16,5264050645694159353.xml,1731,"Jack, whose blood is it?  It's Max's.",drama,0.9758519530296326
17635,17635,00:04:37:20,00:04:39:13,5269245838135402929.xml,99,SHE BREATHES OUT HEAVILY  Lauren?,drama,0.9757692217826843
16013,16013,00:29:11:22,00:29:13:18,5266645664934403562.xml,582,"I should phone the lawyer,  stop the exchange going through.",drama,0.9755946397781372
12087,12087,01:12:59:00,01:13:03:00,5258818087037440299.xml,1456,What the...?!  Bonsoir. I thought I told you not to do this.,drama,0.975489616394043
14326,14326,01:18:55:01,01:18:56:19,5264050645694159353.xml,1477,"I didn't take it, Jack, you did!  And messed things up with me and Dad. Yeah?  Well, you prove it.",drama,0.9754250049591064
4017,4017,01:37:25:09,01:37:31:02,5248439298566680341.xml,1937,"Oh, Laughing Boy had to be involved,  didn't he?  So where's the trust?",drama,0.975418210029602
22314,22314,01:07:24:23,01:07:29:18,5274434588125702436.xml,1221,"Doing your nut in, is she?  It's what she does best, innit?",drama,0.9753192663192749
728,728,00:40:23:17,00:40:24:24,5245830105934359183.xml,729,"Why are you so bothered  about me liking him? I'm not. Well, it sounds like it.",drama,0.9752795100212097
14463,14463,01:27:10:24,01:27:12:14,5264050645694159353.xml,1614,"Well, it was a very close run thing,  but we've managed to narrow it down",drama,0.9752577543258667
18454,18454,00:53:35:07,00:53:39:11,5269245838135402929.xml,918,"Are you going to give me  the money or not, Archie?",drama,0.9752179384231567
782,782,00:43:47:17,00:43:49:00,5245830105934359183.xml,783,you get in the middle of those  two and it'll blow up in your face.,drama,0.9751830101013184
10852,10852,00:09:27:11,00:09:35:14,5258818087037440299.xml,221,"He's been acting very secretive,  you know, on the computer, and talking to himself... Well, I'm no expert, but you know  what they say about that.",drama,0.9751084446907043
20099,20099,00:55:57:21,00:56:02:18,5271844722846213628.xml,1069,"You're gonna get your leg over,  in't ya? Yeah, but I've, er...",drama,0.9749925136566162
3029,3029,00:48:43:21,00:48:45:00,5248439298566680341.xml,949,What's the matter?  I love it  when he gets jealous.,drama,0.9744970202445984
22025,22025,00:51:55:06,00:51:56:18,5274434588125702436.xml,932,And that gives you the right to go  mouthing off?  Why don't you grow up?,drama,0.9744593501091003
489,489,00:28:37:12,00:28:39:18,5245830105934359183.xml,490,"Oh, the eye of the tiger.  Keep your guard up...  Just grow up will you and go and get me a coffee.",drama,0.9743996262550354
4613,4613,00:15:07:21,00:15:14:01,5251033029316736209.xml,297,"Ah, changed the locks, have they?  Or has Bianca claimed  squatter's rights?",drama,0.9742847084999084
862,862,00:47:16:01,00:47:18:20,5245830105934359183.xml,863,"Oh, shut up.  You should've put a torch under your chin, to be scarier.",drama,0.9742514491081238
9896,9896,01:08:55:05,01:08:58:09,5256228221757951173.xml,1185,What are we gonna do  about this Suzy situation?,drama,0.9742040634155273
8851,8851,00:07:28:12,00:07:34:16,5256228221757951173.xml,140,"Uh!  I don't believe this!  She's put the chain on. Whitney!  You are really pushing  me now, do you know that?",drama,0.974134624004364
17194,17194,01:35:39:23,01:35:42:24,5266645664934403562.xml,1763,Everyone screaming their heads off. ,drama,0.9741251468658447
994,994,00:54:19:19,00:54:21:12,5245830105934359183.xml,995,I asked him to turn the  volume down and he goes off.,drama,0.9739689230918884
8009,8009,01:19:59:17,01:20:01:19,5253646087419594905.xml,1400,"five minutes after splitting up with  my husband? Stop it, Stace, please. Not doing this, not saying that,",drama,0.9739413261413574
20950,20950,01:46:33:09,01:46:36:15,5271844722846213628.xml,1920,"Reaction, my foot!  You only  tanned bits of me on purpose.",drama,0.9739212989807129
22229,22229,01:03:30:17,01:03:33:11,5274434588125702436.xml,1136,Are you sure Whitney would  want a big fuss? Are you serious?,drama,0.9738524556159973
16235,16235,00:39:10:08,00:39:16:16,5266645664934403562.xml,804,I just expect Peggy to start playing  the banjo and some inbred cousin to pop out from under the sink.,drama,0.9737321138381958
6809,6809,00:12:05:21,00:12:22:05,5253646087419594905.xml,200,"You should've told your dad.  It ain't worth it. He punched you! You can't let him get away with that.  Look at you!  You still have a shiner. Honestly, I just want to forget  about it. It was a lot of fuss over nothing.  It's not like I really fancy Whitney  anyway. I never said you did.",drama,0.9736957550048828
10277,10277,01:31:41:02,01:31:43:19,5256228221757951173.xml,1566,"You promised me I could live  with you, but that ain't happened.",drama,0.9736035466194153
12604,12604,01:44:14:24,01:44:18:23,5258818087037440299.xml,1973,"Christian?!  Hmm! Oh, you think me and Christian...?  HE LAUGHS",drama,0.9733661413192749
10201,10201,01:27:49:02,01:27:53:21,5256228221757951173.xml,1490,Drinking...now?  What about the stall? Nan's on the case.  The weekend's  just starting and we're gonna party.,drama,0.9730008840560913
21226,21226,00:07:07:22,00:07:09:13,5274434588125702436.xml,133,Give it a little knock and  it tries to do away with you.,drama,0.9729509949684143
12192,12192,01:18:12:11,01:18:16:08,5258818087037440299.xml,1561,"Yeah, and now you've been  in trouble with the old bill,",drama,0.972669243812561
6371,6371,01:44:04:09,01:44:13:15,5251033029316736209.xml,2055,Bianca's really upset.  And after everything... ,drama,0.9726306796073914
1798,1798,01:37:34:20,01:37:38:22,5245830105934359183.xml,1799,"You scared me half to death.  Well, in future you might wanna  keep them curtains closed. And you mouth shut.",drama,0.9726288914680481
4609,4609,00:15:00:14,00:15:03:06,5251033029316736209.xml,293,"Trouble is, Tony's not into  the whole wedding thing.",drama,0.9724518656730652
9148,9148,00:25:19:01,00:25:22:20,5256228221757951173.xml,437,"He's calling the shots, got you  dressing and acting different.",drama,0.9724303483963013
20151,20151,00:58:45:21,00:58:50:04,5271844722846213628.xml,1121,Blimey.  Oooh...I feel like a cow  that's been milked.,drama,0.9724249839782715
13380,13380,00:26:27:23,00:26:31:12,5264050645694159353.xml,531,Oh...my...God! ,drama,0.9723854064941406
22022,22022,00:51:48:23,00:51:50:15,5274434588125702436.xml,929,"She don't like me and you  talking, all right? Phil!",drama,0.9722399115562439
18116,18116,00:31:42:01,00:31:51:24,5269245838135402929.xml,580,"What about Tanya  confessing like that? How could she do it?  I know Max  has put her through the mill... That's right, blame the victim(!)  Excuse me?  She was the victim  after what he did to her.",drama,0.9721711874008179
18724,18724,01:09:23:23,01:09:26:17,5269245838135402929.xml,1188,"She's been texting me all  morning, looks like Sean's thrown another moody.",drama,0.9720883369445801
22383,22383,01:10:12:21,01:10:15:05,5274434588125702436.xml,1290,They drove off a cliff. ,drama,0.9720794558525085
7993,7993,01:18:56:09,01:19:16:11,5253646087419594905.xml,1384,"What would your husband say if he  found out you were asking all these questions about your ex-boyfriend? So what's the big idea,  show Joel a picture of the kid? How old is it now, 19, 20?  Flaunt the new model in his face,  show him what he missed?",drama,0.972075879573822
18827,18827,01:16:06:22,01:16:09:07,5269245838135402929.xml,1291,Cos I was debating whether to  even bother coming back at all.,drama,0.9719915986061096
9042,9042,00:19:13:16,00:19:19:23,5256228221757951173.xml,331,"Don't get the hump.  Mum's been banging on about Ben. Buck your game up, or I'll  have to look for another daddy.",drama,0.9719809293746948
22388,22388,01:10:31:22,01:10:33:10,5274434588125702436.xml,1295,Let's go get ratted.  Yeah!,drama,0.9717923998832703
21559,21559,00:25:58:22,00:26:12:00,5274434588125702436.xml,466,"Oh, no, this is serious.  Bill can't make it, that's  why he had the motor dropped off. His work won't let him  take the holiday. So? Only takes one to drive a car.",drama,0.9716786742210388
78,78,00:04:40:23,00:04:44:08,5245830105934359183.xml,79,"So this boy, you got a name?  Can we just drop it, because you're  gonna have a go at me no matter what I say. No, I won't.",drama,0.9716770052909851
9047,9047,00:19:23:16,00:19:25:17,5256228221757951173.xml,336,Trouble in paradise? ,drama,0.9716503620147705
3539,3539,01:12:07:08,01:12:11:03,5248439298566680341.xml,1459,It ain't my fault  she's in a state about Callum.,drama,0.9715160727500916
8044,8044,01:22:05:16,01:22:07:06,5253646087419594905.xml,1435,"Stace!  What are you doing here,  what's happened?",drama,0.9714130163192749
15795,15795,00:18:54:08,00:18:55:19,5266645664934403562.xml,364,"Abi, Lauren and Oscar  brought it on themselves?!",drama,0.9712864756584167
14138,14138,01:07:43:20,01:07:59:03,5264050645694159353.xml,1289,"I don't know what's the matter with  her.  She's been fine all holiday. She's back here a couple of hours  and bang, she's a stroppy cow again. She's just tired from travelling. I'm a bit sleepy.  Fancy coming back  and tucking me up? What's the rush?",drama,0.9711503386497498
181,181,00:11:01:10,00:11:17:03,5245830105934359183.xml,182,'What?'  Have you got my tongs? 'Your thongs?'  My hair tongs? 'No.'  What is it with everyone? No-one puts anything back.  And get back to school! 'I've got revision.'  Skiving and being  online all afternoon.,drama,0.970999002456665
1507,1507,01:21:06:02,01:21:15:17,5245830105934359183.xml,1508,"Well, what if things are different  when he comes out? What if he's changed? ",drama,0.9709518551826477
15704,15704,00:13:44:19,00:13:48:13,5266645664934403562.xml,273,Quite a night for him. ,drama,0.9709215760231018
860,860,00:47:11:01,00:47:14:20,5245830105934359183.xml,861,It turns out the bloke who used  to live here killed someone.,drama,0.9709169268608093
7742,7742,01:03:14:21,01:03:17:01,5253646087419594905.xml,1133,"All because you didn't like  the way he looked at Stace. As it happens, I don't.",drama,0.9708915948867798
15010,15010,01:58:14:12,01:58:15:16,5264050645694159353.xml,2161,I've a mind to go over and  dunk her head in something.,drama,0.9708164930343628
13104,13104,00:11:49:24,00:11:50:18,5264050645694159353.xml,255,He can't breathe! ,drama,0.9707354307174683
15914,15914,00:24:39:14,00:24:41:14,5266645664934403562.xml,483,"Come inside and we can wind Sean up  that we've decided to have a  water birth down the local pool. No, thanks, I've got stuff to do.",drama,0.9706218242645264
18608,18608,01:02:21:13,01:02:25:03,5269245838135402929.xml,1072,Maybe Tanya should've run both of us  over...settled both scores at once.,drama,0.9704692959785461
3317,3317,01:02:53:12,01:02:56:09,5248439298566680341.xml,1237,"Oh, Peggy, that's a tricky one... ",drama,0.9704129099845886
4135,4135,01:45:06:03,01:45:09:10,5248439298566680341.xml,2055,"making a big fuss of her, she was. ",drama,0.970341145992279
21797,21797,00:38:48:11,00:38:49:23,5274434588125702436.xml,704,"Get over it!  That ain't a dog, it's a rat with a bark!",drama,0.9702041149139404
8415,8415,01:41:20:15,01:41:23:08,5253646087419594905.xml,1806,The grief she's caused us!  Stop winding yourself up.,drama,0.9700250029563904
3186,3186,00:57:04:10,00:57:14:14,5248439298566680341.xml,1106,"Abi!  I don't know why  that girl's so upset. I'd love to sit at home all day! I dunno, every time I open my  mouth with Abi, I make things worse.",drama,0.9699243307113647
18598,18598,01:01:52:21,01:01:54:16,5269245838135402929.xml,1062,He's worried I'm going to  break down in floods of tears?,drama,0.9694196581840515
7371,7371,00:43:20:01,00:43:22:06,5253646087419594905.xml,762,"Watch that car, will you? ",drama,0.9693025350570679
